Algorithm, Step, Alternatives, Decisions, Choice, Simulations, Evaluations, Positive Evaluations, Tree Size, Time (s)
UCT MCTS, 335, 12, 12, Map, 100, 0, 0, 505, 0.4215
UCT MCTS, 336, 14, 14, Tanks, 100, 0, 0, 606, 0.4691
UCT MCTS, 337, 16, 16, Platform, 100, 0, 0, 707, 0.4803
UCT MCTS, 338, 17, 17, PC, 100, 0, 0, 808, 0.4974
UCT MCTS, 339, 15, 15, M_600, 100, 0, 0, 909, 0.497
UCT MCTS, 340, 12, 12, Hard, 100, 0, 0, 1010, 0.4973
UCT MCTS, 341, 10, 10, DE, 100, 0, 0, 1111, 0.4362
UCT MCTS, 342, 8, 8, USA_M1Abrams, 100, 0, 0, 1212, 0.44
UCT MCTS, 343, 1, 1, TankWar, 100, 0, 0, 101, 0.6206
UCT MCTS, 344, 9, 9, GUI, 100, 0, 0, 202, 0.6339
